reading_id,ts,station,lat,lon,reading_c,humidity_pct,calibration,battery_pct,alarm,split
10568,2025-03-24 16:00:00,hill,45.112787,7.730098,11.709,81.05,1.0785,87.1,0,train
10569,2025-03-24 17:00:00,north,45.071046,7.684341,17.889,71.38,1.0879,83.7,0,train
10570,2025-03-24 18:00:00,north,45.063707,7.693099,15.097,75.27,0.9921,84.9,0,train
10571,2025-03-24 19:00:00,harbour,45.045804,7.611325,17.924,76.64,,82.0,0,train
10572,2025-03-24 20:00:00,north,45.070382,7.67474,16.773,73.14,1.0399,81.0,0,train
10573,2025-03-24 21:00:00,north,45.071315,7.679005,17.527,69.1,,84.1,0,train
10574,2025-03-24 22:00:00,north,45.073327,7.6803,20.091,68.61,1.0469,82.2,0,train
10575,2025-03-24 23:00:00,harbour,45.037919,7.617079,20.055,67.18,1.0345,84.5,0,train
10576,2025-03-25 00:00:00,harbour,45.029725,7.608511,21.174,63.58,1.009,82.5,0,train
10577,2025-03-25 01:00:00,hill,45.104101,7.727214,16.612,79.8,0.9289,85.5,0,train
10578,2025-03-25 02:00:00,hill,45.105469,7.740583,17.204,79.94,0.9715,82.7,0,train
10579,2025-03-25 03:00:00,hill,45.108512,7.736253,18.272,68.02,,82.9,0,train
10580,2025-03-25 04:00:00,harbour,45.038474,7.613712,24.579,71.27,0.9996,84.7,0,train
10581,2025-03-25 05:00:00,harbour,45.040434,7.608005,23.959,73.2,0.9867,83.2,0,train
10582,2025-03-25 06:00:00,harbour,45.043099,7.619138,25.301,58.4,0.9457,85.4,1,train
10583,2025-03-25 07:00:00,north,45.069236,7.685386,22.976,68.9,0.9389,81.6,0,train
10584,2025-03-25 08:00:00,north,45.069504,7.676131,22.748,66.42,1.0671,81.0,0,train
10585,2025-03-25 09:00:00,harbour,45.042521,7.60631,24.138,68.93,0.9256,84.4,0,train
10586,2025-03-25 10:00:00,north,45.066517,7.681787,21.302,57.78,1.0372,83.6,0,train
10587,2025-03-25 11:00:00,harbour,45.047837,7.611195,23.894,68.44,1.0061,81.5,0,train
10588,2025-03-25 12:00:00,harbour,45.037811,7.615823,22.062,67.02,1.0623,80.5,0,train
10589,2025-03-25 13:00:00,north,45.070644,7.682365,17.894,76.25,0.9203,81.3,0,train
10590,2025-03-25 14:00:00,harbour,45.04018,7.608996,21.065,73.45,1.0062,82.4,0,train
10591,2025-03-25 15:00:00,north,45.067665,7.697021,19.956,61.97,1.0626,82.0,0,train
10592,2025-03-25 16:00:00,north,45.072637,7.686413,16.529,76.04,,80.3,0,train
10593,2025-03-25 17:00:00,north,45.074539,7.683356,15.042,78.32,0.9307,80.7,0,train
10594,2025-03-25 18:00:00,north,45.076317,7.686165,15.745,79.76,0.904,83.4,0,train
10595,2025-03-25 19:00:00,north,45.072821,7.679739,15.414,82.37,0.966,84.4,0,train
10596,2025-03-25 20:00:00,harbour,45.039698,7.614675,21.119,72.86,1.0512,85.2,0,train
10597,2025-03-25 21:00:00,north,45.07394,7.690841,14.466,76.04,1.0767,80.8,0,train
10598,2025-03-25 22:00:00,north,45.06471,7.683088,16.315,79.39,1.0038,80.1,0,train
10599,2025-03-25 23:00:00,harbour,45.041681,7.617007,22.726,64.54,1.045,83.2,0,train
10600,2025-03-26 00:00:00,hill,45.106572,7.733546,16.599,79.24,,81.5,0,train
10601,2025-03-26 01:00:00,north,45.072736,7.687441,19.996,70.7,1.031,83.5,0,train
10602,2025-03-26 02:00:00,north,45.065866,7.682292,21.538,68.52,0.9593,83.8,0,train
10603,2025-03-26 03:00:00,north,45.064476,7.681996,19.928,72.03,1.0371,81.3,0,train
10604,2025-03-26 04:00:00,north,45.077107,7.678504,22.319,61.76,0.951,81.7,0,train
10605,2025-03-26 05:00:00,north,45.068408,7.687098,20.969,68.75,1.0067,78.9,0,train
10606,2025-03-26 06:00:00,north,45.063858,7.684579,20.92,65.31,1.0407,78.9,0,train
10607,2025-03-26 07:00:00,north,45.065483,7.684732,22.794,71.2,1.0549,83.2,0,train
10608,2025-03-26 08:00:00,north,45.070487,7.680355,21.035,75.04,0.9954,85.7,0,train
10609,2025-03-26 09:00:00,harbour,45.046147,7.60616,24.518,59.27,1.0576,78.6,1,train
10610,2025-03-26 10:00:00,harbour,45.041409,7.608839,24.95,55.46,1.0772,79.0,1,train
10611,2025-03-26 11:00:00,north,45.075215,7.688348,18.824,74.0,1.0497,80.8,0,train
10612,2025-03-26 12:00:00,north,45.071311,7.687505,19.837,69.33,0.9994,83.0,0,train
10613,2025-03-26 13:00:00,north,45.072287,7.682588,20.83,66.49,1.0173,78.1,0,train
10614,2025-03-26 14:00:00,north,45.074331,7.687468,17.342,84.28,1.003,81.6,0,train
10615,2025-03-26 15:00:00,north,45.068883,7.694788,17.971,72.56,1.0047,84.1,0,train
10616,2025-03-26 16:00:00,harbour,45.042566,7.612529,20.755,66.21,1.0382,77.2,0,train
10617,2025-03-26 17:00:00,hill,45.102824,7.745109,11.671,81.94,1.0565,79.3,0,train
10618,2025-03-26 18:00:00,harbour,45.038821,7.614167,17.953,75.41,1.0029,82.7,0,train
10619,2025-03-26 19:00:00,north,45.07299,7.692656,16.088,83.18,1.0393,83.5,0,train
10620,2025-03-26 20:00:00,north,45.067074,7.683356,14.033,80.98,1.0149,79.8,0,train
10621,2025-03-26 21:00:00,north,45.070674,7.691869,16.965,70.62,1.0102,83.0,0,train
10622,2025-03-26 22:00:00,north,45.067183,7.680077,17.869,72.41,0.954,83.1,0,train
10623,2025-03-26 23:00:00,north,45.069985,7.687215,18.877,80.34,1.0213,78.6,0,train
10624,2025-03-27 00:00:00,harbour,45.039226,7.610325,23.187,59.96,,81.0,0,train
10625,2025-03-27 01:00:00,north,45.074706,7.676016,21.501,69.1,1.0168,80.1,0,train
10626,2025-03-27 02:00:00,north,45.070639,7.679175,20.421,75.52,1.0524,80.6,0,train
10627,2025-03-27 03:00:00,harbour,45.041622,7.617657,26.459,63.43,1.0397,81.6,0,train
10628,2025-03-27 04:00:00,harbour,45.047897,7.614448,26.059,62.06,1.0379,79.0,0,train
10629,2025-03-27 05:00:00,harbour,45.029712,7.618472,26.378,58.92,0.9773,77.5,1,train
10630,2025-03-27 06:00:00,hill,45.09981,7.735973,19.23,73.12,0.9228,78.4,0,train
10631,2025-03-27 07:00:00,north,45.059297,7.671481,23.36,68.8,0.9829,78.5,0,train
10632,2025-03-27 08:00:00,north,45.070217,7.687244,21.141,70.7,1.0013,80.6,0,train
10633,2025-03-27 09:00:00,harbour,45.042988,7.609145,25.78,67.42,1.0117,82.7,0,train
10634,2025-03-27 10:00:00,harbour,45.0438,7.609472,25.555,64.45,1.0691,79.9,0,train
10635,2025-03-27 11:00:00,hill,45.10529,7.732741,16.298,81.78,,79.5,0,train
10636,2025-03-27 12:00:00,hill,45.10072,7.731156,15.157,78.76,1.0728,79.9,0,train
10637,2025-03-27 13:00:00,harbour,45.048212,7.607188,21.047,73.6,0.9821,82.3,0,train
10638,2025-03-27 14:00:00,harbour,45.042412,7.618195,21.075,68.61,0.9484,80.5,0,train
10639,2025-03-27 15:00:00,harbour,45.040141,7.614217,20.864,77.2,1.0448,80.8,0,train
10640,2025-03-27 16:00:00,north,45.065692,7.682715,17.429,80.06,0.9464,79.4,0,train
10641,2025-03-27 17:00:00,harbour,45.042852,7.609871,21.746,71.76,0.9244,80.6,0,train
10642,2025-03-27 18:00:00,north,45.068198,7.69085,17.836,70.5,0.9744,79.9,0,train
10643,2025-03-27 19:00:00,north,45.068357,7.687884,16.445,77.17,1.0186,82.8,0,train
10644,2025-03-27 20:00:00,north,45.070978,7.686954,16.03,65.21,1.0562,80.7,0,train
10645,2025-03-27 21:00:00,north,45.071015,7.679845,15.63,76.1,1.0024,82.9,0,train
10646,2025-03-27 22:00:00,hill,45.100855,7.732803,15.555,78.32,1.0467,81.4,0,train
10647,2025-03-27 23:00:00,harbour,45.046146,7.606297,22.487,64.48,1.0009,81.0,0,train
10648,2025-03-28 00:00:00,harbour,45.037119,7.602388,22.43,68.68,0.9214,77.2,0,train
10649,2025-03-28 01:00:00,north,45.065656,7.690441,19.887,74.27,0.9475,80.1,0,train
10650,2025-03-28 02:00:00,north,45.07135,7.684328,20.714,77.71,0.9193,78.6,0,train
10651,2025-03-28 03:00:00,north,45.070623,7.683906,18.639,73.42,0.9918,82.3,0,train
10652,2025-03-28 04:00:00,harbour,45.041389,7.607163,25.457,57.53,0.8986,81.0,1,train
10653,2025-03-28 05:00:00,hill,45.102458,7.738748,19.704,62.45,,81.1,0,train
10654,2025-03-28 06:00:00,harbour,45.04127,7.622426,25.814,62.66,0.9603,80.0,0,train
10655,2025-03-28 07:00:00,hill,45.101845,7.737886,18.161,77.64,,82.8,0,train
10656,2025-03-28 08:00:00,north,45.063499,7.690609,22.079,73.05,1.0276,76.4,0,train
10657,2025-03-28 09:00:00,harbour,45.044033,7.605734,25.554,64.08,0.9824,81.6,0,train
10658,2025-03-28 10:00:00,north,45.066036,7.68684,22.865,64.8,1.0109,79.4,0,train
10659,2025-03-28 11:00:00,harbour,45.040171,7.613053,24.77,61.97,0.9888,78.2,1,train
10660,2025-03-28 12:00:00,north,45.073009,7.69341,19.924,71.01,,78.7,0,train
10661,2025-03-28 13:00:00,harbour,45.041179,7.612006,21.879,69.21,0.9188,80.0,0,train
10662,2025-03-28 14:00:00,harbour,45.05205,7.60724,19.677,74.32,0.9005,80.6,0,train
10663,2025-03-28 15:00:00,north,45.064481,7.685626,16.484,76.88,0.9056,82.1,0,train
10664,2025-03-28 16:00:00,north,45.067083,7.683784,14.977,86.56,0.93,78.7,0,train
10665,2025-03-28 17:00:00,harbour,45.041427,7.619186,19.567,72.71,0.9829,78.5,0,train
10666,2025-03-28 18:00:00,harbour,45.046498,7.61528,20.762,72.4,1.0461,81.9,0,train
10667,2025-03-28 19:00:00,north,45.069075,7.687661,17.353,79.38,0.9881,82.0,0,train
10668,2025-03-28 20:00:00,north,45.06434,7.686851,17.516,78.76,0.9865,77.9,0,train
10669,2025-03-28 21:00:00,north,45.074638,7.690172,17.041,73.04,0.992,78.5,0,train
10670,2025-03-28 22:00:00,hill,45.100375,7.732497,15.787,70.89,,80.4,0,train
10671,2025-03-28 23:00:00,hill,45.103266,7.730359,15.153,73.06,0.9539,79.2,0,train
10672,2025-03-29 00:00:00,north,45.073583,7.676542,17.105,77.03,1.0299,81.0,0,train
10673,2025-03-29 01:00:00,hill,45.101377,7.74088,17.27,77.7,,78.2,0,train
10674,2025-03-29 02:00:00,hill,45.102245,7.737475,17.932,75.77,,78.4,0,train
10675,2025-03-29 03:00:00,north,45.072,7.689154,19.613,75.22,1.0256,85.5,0,train
10676,2025-03-29 04:00:00,north,45.069232,7.686152,21.474,74.64,1.0265,81.7,0,train
10677,2025-03-29 05:00:00,harbour,45.042191,7.62025,23.161,64.0,1.0373,82.7,0,train
10678,2025-03-29 06:00:00,north,45.066256,7.68103,21.966,79.02,0.9557,80.3,0,train
10679,2025-03-29 07:00:00,hill,45.103564,7.740954,20.738,81.16,,78.3,0,train
10680,2025-03-29 08:00:00,north,45.06567,7.681714,21.353,72.69,0.922,81.8,0,train
10681,2025-03-29 09:00:00,harbour,45.034804,7.609669,26.529,61.69,0.8951,82.5,1,train
10682,2025-03-29 10:00:00,harbour,45.048055,7.605843,24.658,66.03,0.9795,79.1,0,train
10683,2025-03-29 11:00:00,north,45.071847,7.686376,19.309,66.86,1.018,78.9,0,train
10684,2025-03-29 12:00:00,hill,45.107694,7.733471,14.33,79.57,,80.5,0,train
10685,2025-03-29 13:00:00,north,45.066154,7.688075,19.318,69.22,1.0153,79.2,0,train
10686,2025-03-29 14:00:00,north,45.069909,7.682986,18.454,73.32,1.0394,76.4,0,train
10687,2025-03-29 15:00:00,north,45.069201,7.678947,15.395,76.7,0.9109,80.6,0,train
10688,2025-03-29 16:00:00,harbour,45.035338,7.614746,19.574,80.42,0.9706,80.9,0,train
10689,2025-03-29 17:00:00,harbour,45.043206,7.618343,20.96,66.74,,75.8,0,train
10690,2025-03-29 18:00:00,north,45.067132,7.689585,15.287,79.38,0.9578,82.7,0,train
10691,2025-03-29 19:00:00,hill,45.103208,7.73463,13.67,78.78,1.0134,77.0,0,train
10692,2025-03-29 20:00:00,north,45.06395,7.68792,14.378,85.77,1.0259,76.7,0,train
10693,2025-03-29 21:00:00,hill,45.10799,7.726403,13.034,85.56,1.0126,77.3,0,train
10694,2025-03-29 22:00:00,north,45.073054,7.684222,18.535,67.47,,79.0,0,train
10695,2025-03-29 23:00:00,north,45.071587,7.691695,17.181,71.54,1.1108,78.8,0,train
10696,2025-03-30 00:00:00,north,45.06638,7.68819,17.723,75.85,1.0013,75.7,0,train
10697,2025-03-30 01:00:00,north,45.067861,7.681618,18.608,71.01,0.9989,79.1,0,train
10698,2025-03-30 02:00:00,north,45.074904,7.690168,20.512,72.63,1.0573,79.7,0,train
10699,2025-03-30 03:00:00,north,45.06891,7.685223,19.841,72.09,1.0869,77.5,0,train
10700,2025-03-30 04:00:00,hill,45.105084,7.738539,18.983,68.64,0.9534,74.3,0,train
10701,2025-03-30 05:00:00,harbour,45.041579,7.604844,26.552,61.17,0.9494,76.6,1,train
10702,2025-03-30 06:00:00,harbour,45.036542,7.60925,27.748,62.61,1.0641,77.4,0,train
10703,2025-03-30 07:00:00,north,45.076113,7.687509,21.987,68.47,1.053,80.2,0,train
10704,2025-03-30 08:00:00,hill,45.096081,7.736397,20.914,70.82,1.0396,77.7,0,train
10705,2025-03-30 09:00:00,harbour,45.041912,7.614651,25.734,65.02,0.9858,79.5,0,train
10706,2025-03-30 10:00:00,harbour,45.040666,7.61183,24.201,65.18,1.0305,84.2,0,train
10707,2025-03-30 11:00:00,hill,45.097545,7.733893,17.757,80.1,,78.6,0,train
10708,2025-03-30 12:00:00,harbour,45.042344,7.614241,24.545,60.11,0.9423,78.2,1,train
10709,2025-03-30 13:00:00,north,45.072097,7.690205,20.192,73.17,1.0744,80.3,0,train
10710,2025-03-30 14:00:00,north,45.070223,7.678314,18.598,71.43,0.937,81.0,0,train
10711,2025-03-30 15:00:00,hill,45.100705,7.733279,13.992,81.58,,81.1,0,train
10712,2025-03-30 16:00:00,harbour,45.042816,7.610869,21.016,73.52,1.0292,78.5,0,train
10713,2025-03-30 17:00:00,harbour,45.045475,7.612676,20.012,74.09,1.0137,76.0,0,train
10714,2025-03-30 18:00:00,north,45.070901,7.690943,16.351,79.37,0.945,74.7,0,train
10715,2025-03-30 19:00:00,north,45.076912,7.679252,16.564,79.42,0.9695,76.7,0,train
10716,2025-03-30 20:00:00,hill,45.107453,7.737549,15.618,79.83,1.0267,77.7,0,train
10717,2025-03-30 21:00:00,north,45.073095,7.677242,15.771,76.55,0.9769,75.9,0,train
10718,2025-03-30 22:00:00,hill,45.109579,7.731124,14.686,81.94,1.0786,75.3,0,train
10719,2025-03-30 23:00:00,harbour,45.038373,7.609283,20.828,74.3,0.9914,77.5,0,train
10720,2025-03-31 00:00:00,north,45.067934,7.684539,20.339,74.56,1.0868,77.3,0,train
10721,2025-03-31 01:00:00,north,45.072082,7.682834,21.445,70.66,0.9972,77.0,0,train
10722,2025-03-31 02:00:00,north,45.072097,7.683325,22.488,69.2,1.058,81.7,0,train
10723,2025-03-31 03:00:00,harbour,45.047057,7.610187,24.749,56.93,1.0193,79.9,1,train
10724,2025-03-31 04:00:00,harbour,45.045604,7.61054,25.715,60.27,1.0012,75.5,1,train
10725,2025-03-31 05:00:00,north,45.070725,7.676693,23.334,66.07,0.9318,79.8,0,train
10726,2025-03-31 06:00:00,north,45.070901,7.678903,22.793,71.65,,77.7,0,train
10727,2025-03-31 07:00:00,harbour,45.039929,7.60971,26.308,67.51,1.0015,76.3,0,train
10728,2025-03-31 08:00:00,north,45.068575,7.688523,22.385,68.77,1.0151,76.7,0,train
10729,2025-03-31 09:00:00,harbour,45.039232,7.616893,25.462,59.37,0.9711,83.1,1,train
10730,2025-03-31 10:00:00,hill,45.107659,7.749108,17.871,76.46,0.9515,77.6,0,train
10731,2025-03-31 11:00:00,harbour,45.039164,7.61243,24.22,69.58,0.9502,76.0,0,train
10732,2025-03-31 12:00:00,north,45.068632,7.681972,17.774,77.71,0.992,77.4,0,train
10733,2025-03-31 13:00:00,hill,45.104693,7.735781,15.109,75.57,,79.2,0,train
10734,2025-03-31 14:00:00,harbour,45.039011,7.615286,19.827,67.44,0.9802,77.9,0,train
10735,2025-03-31 15:00:00,harbour,45.040152,7.612585,20.548,67.14,0.9426,77.2,0,train
10736,2025-03-31 16:00:00,north,45.061343,7.680615,15.825,73.04,0.9559,75.8,0,train
10737,2025-03-31 17:00:00,harbour,45.042577,7.611393,20.42,74.95,0.9405,76.3,0,train
10738,2025-03-31 18:00:00,north,45.068868,7.685689,17.618,76.11,0.9167,74.8,0,train
10739,2025-03-31 19:00:00,north,45.070866,7.678884,14.945,87.26,0.9775,77.6,0,train
10740,2025-03-31 20:00:00,north,45.071583,7.679884,15.78,84.04,0.9639,78.5,0,train
10741,2025-03-31 21:00:00,north,45.0627,7.691868,17.526,79.04,0.9782,78.4,0,train
10742,2025-03-31 22:00:00,north,45.07975,7.674804,19.429,69.57,1.0881,77.3,0,train
10743,2025-03-31 23:00:00,north,45.070806,7.686737,19.459,74.93,1.0421,80.1,0,train
10744,2025-04-01 00:00:00,harbour,45.041919,7.610602,23.421,68.53,1.0671,78.2,0,train
10745,2025-04-01 01:00:00,harbour,45.034102,7.618802,23.693,60.7,,78.6,0,train
10746,2025-04-01 02:00:00,harbour,45.043768,7.614935,24.04,60.76,1.0096,75.2,1,train
10747,2025-04-01 03:00:00,hill,45.105966,7.730599,19.125,69.77,,76.6,0,train
10748,2025-04-01 04:00:00,north,45.068914,7.692166,22.765,72.7,0.9107,76.4,0,train
10749,2025-04-01 05:00:00,north,45.07138,7.683109,22.707,66.14,0.9195,79.4,0,train
10750,2025-04-01 06:00:00,north,45.075556,7.695801,21.992,63.15,0.9788,77.0,0,train
10751,2025-04-01 07:00:00,north,45.06912,7.694138,20.746,70.8,1.0199,76.9,0,train
10752,2025-04-01 08:00:00,north,45.066875,7.685507,21.268,72.14,1.106,76.8,0,train
10753,2025-04-01 09:00:00,north,45.075842,7.689751,21.289,64.82,0.993,80.2,0,train
10754,2025-04-01 10:00:00,north,45.071601,7.686822,19.753,79.52,0.9219,76.1,0,train
10755,2025-04-01 11:00:00,north,45.069848,7.681423,20.636,67.59,0.9783,75.6,0,train
10756,2025-04-01 12:00:00,harbour,45.050774,7.617198,21.366,73.83,1.0215,77.6,0,train
10757,2025-04-01 13:00:00,north,45.071218,7.688031,18.283,76.64,0.9401,77.0,0,train
10758,2025-04-01 14:00:00,harbour,45.040891,7.616145,21.742,66.09,0.9732,79.8,0,train
10759,2025-04-01 15:00:00,north,45.071653,7.69124,18.097,73.67,1.0214,79.4,0,train
10760,2025-04-01 16:00:00,north,45.068983,7.692954,16.954,75.81,1.0027,77.7,0,train
10761,2025-04-01 17:00:00,harbour,45.042444,7.617081,21.209,68.34,1.0183,76.7,0,train
10762,2025-04-01 18:00:00,north,45.071181,7.685498,15.599,80.66,1.0003,77.1,0,train
10763,2025-04-01 19:00:00,north,45.067955,7.686379,15.508,77.98,0.9964,79.7,0,train
10764,2025-04-01 20:00:00,harbour,45.040535,7.613998,21.402,62.53,1.0642,77.8,0,train
10765,2025-04-01 21:00:00,hill,45.105807,7.734354,13.224,81.32,,78.2,0,train
10766,2025-04-01 22:00:00,north,45.072091,7.684784,17.693,70.07,1.0102,72.2,0,train
10767,2025-04-01 23:00:00,harbour,45.043884,7.621196,20.214,70.22,1.0238,74.6,0,train
10768,2025-04-02 00:00:00,harbour,45.044688,7.614392,24.217,66.49,0.9954,76.5,0,train
10769,2025-04-02 01:00:00,harbour,45.042538,7.621369,24.597,64.57,0.9955,78.1,0,train
10770,2025-04-02 02:00:00,north,45.072603,7.682151,20.238,75.22,1.0183,78.1,0,train
10771,2025-04-02 03:00:00,hill,45.103007,7.734765,16.796,75.63,,77.0,0,train
10772,2025-04-02 04:00:00,north,45.069495,7.683815,22.529,65.82,1.1232,73.2,0,train
10773,2025-04-02 05:00:00,harbour,45.045667,7.610039,26.371,69.18,1.0112,76.9,0,train
10774,2025-04-02 06:00:00,harbour,45.033604,7.610541,27.475,63.95,1.0197,75.0,0,train
10775,2025-04-02 07:00:00,hill,45.105975,7.734366,21.631,68.63,1.1036,72.3,0,train
10776,2025-04-02 08:00:00,harbour,45.054127,7.609822,26.015,63.07,0.9547,74.7,0,train
10777,2025-04-02 09:00:00,hill,45.097063,7.743915,18.505,71.92,,75.7,0,train
10778,2025-04-02 10:00:00,north,45.076454,7.68933,20.823,70.63,1.0617,76.8,0,train
10779,2025-04-02 11:00:00,harbour,45.034407,7.608293,23.481,62.7,1.0107,78.0,0,train
10780,2025-04-02 12:00:00,harbour,45.04286,7.60928,21.469,76.49,0.9983,76.8,0,train
10781,2025-04-02 13:00:00,harbour,45.047884,7.615675,21.165,74.78,0.9598,76.4,0,train
10782,2025-04-02 14:00:00,harbour,45.047312,7.614682,21.295,60.6,1.0014,75.3,0,train
10783,2025-04-02 15:00:00,harbour,45.037716,7.608965,18.904,69.11,0.9659,76.3,0,train
10784,2025-04-02 16:00:00,north,45.065123,7.690566,15.265,77.88,1.0515,74.1,0,train
10785,2025-04-02 17:00:00,harbour,45.035554,7.604895,21.26,67.07,1.0281,77.7,0,train
10786,2025-04-02 18:00:00,north,45.073154,7.683649,15.551,69.09,,76.3,0,train
10787,2025-04-02 19:00:00,harbour,45.039708,7.62054,20.798,73.11,1.0569,78.3,0,train
10788,2025-04-02 20:00:00,harbour,45.041281,7.599085,21.45,64.61,0.9511,77.3,0,train
10789,2025-04-02 21:00:00,north,45.071279,7.684981,17.252,78.03,0.9587,75.4,0,train
10790,2025-04-02 22:00:00,harbour,45.042875,7.616882,22.328,70.01,1.0369,76.0,0,train
10791,2025-04-02 23:00:00,harbour,45.043366,7.611274,21.98,74.79,1.0142,76.1,0,train
10792,2025-04-03 00:00:00,north,45.07071,7.682125,18.54,69.88,0.945,76.2,0,train
10793,2025-04-03 01:00:00,north,45.063785,7.681586,20.22,78.47,0.9642,71.0,0,train
10794,2025-04-03 02:00:00,north,45.076024,7.67569,21.192,64.82,0.9892,74.2,0,train
10795,2025-04-03 03:00:00,harbour,45.03021,7.605428,25.415,69.89,0.9692,79.9,0,train
10796,2025-04-03 04:00:00,north,45.075134,7.686319,22.371,72.4,1.0106,76.2,0,train
10797,2025-04-03 05:00:00,north,45.067774,7.683173,22.174,70.15,,78.8,0,train
10798,2025-04-03 06:00:00,north,45.069391,7.685929,23.902,61.6,1.0242,74.9,0,train
10799,2025-04-03 07:00:00,harbour,45.039087,7.611252,25.898,69.69,0.9972,72.9,0,train
10800,2025-04-03 08:00:00,north,45.068694,7.687403,21.84,72.12,1.0177,75.3,0,train
10801,2025-04-03 09:00:00,hill,45.104082,7.726773,19.823,64.99,,75.2,0,train
10802,2025-04-03 10:00:00,north,45.069046,7.684467,20.027,60.94,1.0191,74.3,0,train
10803,2025-04-03 11:00:00,harbour,45.03677,7.610316,23.86,63.36,1.0172,78.2,0,train
10804,2025-04-03 12:00:00,north,45.073557,7.684451,21.173,66.33,1.0344,78.7,0,train
10805,2025-04-03 13:00:00,harbour,45.038838,7.607595,22.285,71.11,1.0171,74.4,0,train
10806,2025-04-03 14:00:00,north,45.075527,7.67514,19.518,72.67,0.9813,79.6,0,train
10807,2025-04-03 15:00:00,north,45.069542,7.689115,17.001,76.92,0.9971,77.6,0,train
10808,2025-04-03 16:00:00,harbour,45.038329,7.616023,19.716,69.78,1.0633,73.4,0,train
10809,2025-04-03 17:00:00,harbour,45.042899,7.623725,19.784,75.58,0.9875,77.7,0,train
10810,2025-04-03 18:00:00,harbour,45.044703,7.615606,19.238,70.2,1.0035,76.4,0,train
10811,2025-04-03 19:00:00,harbour,45.037455,7.620123,19.573,65.95,1.0771,75.7,0,train
10812,2025-04-03 20:00:00,north,45.069016,7.68894,16.305,66.92,1.0313,72.4,0,train
10813,2025-04-03 21:00:00,north,45.075858,7.684112,18.188,76.09,,76.4,0,train
10814,2025-04-03 22:00:00,north,45.066155,7.688447,18.409,71.21,0.9575,74.0,0,train
10815,2025-04-03 23:00:00,north,45.066749,7.680216,18.51,66.61,0.9568,79.1,0,train
10816,2025-04-04 00:00:00,harbour,45.041816,7.613195,22.244,64.75,1.0139,73.4,0,train
10817,2025-04-04 01:00:00,north,45.06529,7.685454,23.95,64.33,1.1031,72.5,0,train
10818,2025-04-04 02:00:00,north,45.060291,7.680772,20.955,72.9,0.913,76.3,0,train
10819,2025-04-04 03:00:00,north,45.063477,7.692044,23.392,58.1,0.9185,73.0,0,train
10820,2025-04-04 04:00:00,harbour,45.042645,7.617532,24.55,63.43,1.0273,78.3,0,train
10821,2025-04-04 05:00:00,north,45.072767,7.688284,21.857,71.84,1.0124,73.5,0,train
10822,2025-04-04 06:00:00,harbour,45.043517,7.616037,27.641,62.68,0.9525,76.7,0,train
10823,2025-04-04 07:00:00,harbour,45.04271,7.620152,24.964,67.83,1.0436,73.3,0,train
10824,2025-04-04 08:00:00,harbour,45.036216,7.611343,24.678,72.92,1.009,74.2,0,train
10825,2025-04-04 09:00:00,north,45.072858,7.679308,21.791,65.52,0.9766,75.5,0,train
10826,2025-04-04 10:00:00,north,45.074757,7.681289,20.386,68.53,0.9956,73.8,0,train
10827,2025-04-04 11:00:00,hill,45.101358,7.738459,17.099,79.91,,76.5,0,train
10828,2025-04-04 12:00:00,north,45.073919,7.687147,19.767,78.39,1.0143,73.7,0,train
10829,2025-04-04 13:00:00,harbour,45.039682,7.60465,23.231,68.39,0.9655,77.9,0,train
10830,2025-04-04 14:00:00,north,45.070912,7.692555,18.203,72.78,0.9448,76.8,0,train
10831,2025-04-04 15:00:00,harbour,45.042623,7.613078,21.165,65.26,0.9647,71.8,0,train
10832,2025-04-04 16:00:00,north,45.06421,7.694009,18.297,76.47,1.0171,79.0,0,train
10833,2025-04-04 17:00:00,north,45.076018,7.691615,18.079,75.68,1.0537,75.6,0,train
10834,2025-04-04 18:00:00,harbour,45.037733,7.60987,19.519,67.94,0.9686,73.3,0,train
10835,2025-04-04 19:00:00,north,45.069753,7.686501,14.471,77.22,0.9501,75.5,0,train
10836,2025-04-04 20:00:00,hill,45.102183,7.731392,12.728,77.82,1.0135,75.1,0,train
10837,2025-04-04 21:00:00,harbour,45.042991,7.60787,22.035,71.11,1.0531,76.5,0,train
10838,2025-04-04 22:00:00,north,45.071887,7.68456,17.489,74.53,0.981,76.6,0,train
10839,2025-04-04 23:00:00,harbour,45.041244,7.61452,21.509,74.51,1.0723,77.2,0,train
10840,2025-04-05 00:00:00,harbour,45.046816,7.618828,22.623,73.39,0.9618,72.3,0,train
10841,2025-04-05 01:00:00,hill,45.105291,7.73063,19.21,74.05,,75.3,0,train
10842,2025-04-05 02:00:00,north,45.068564,7.689528,21.29,74.63,1.0328,73.5,0,train
10843,2025-04-05 03:00:00,north,45.058643,7.686252,21.475,73.8,0.9178,71.6,0,train
10844,2025-04-05 04:00:00,north,45.069035,7.684974,21.628,75.42,1.0251,73.1,0,train
10845,2025-04-05 05:00:00,harbour,45.040002,7.617666,25.011,62.74,0.9888,72.5,0,train
10846,2025-04-05 06:00:00,harbour,45.037679,7.610318,29.451,60.99,0.9911,75.4,1,train
10847,2025-04-05 07:00:00,north,45.066721,7.692917,22.684,75.39,0.9643,74.0,0,train
10848,2025-04-05 08:00:00,north,45.072537,7.684441,22.576,70.76,1.0004,75.3,0,train
10849,2025-04-05 09:00:00,harbour,45.045344,7.607526,25.052,62.97,0.968,74.3,0,train
10850,2025-04-05 10:00:00,north,45.077743,7.68991,22.422,69.34,,74.7,0,train
